ccn,date,incident_date,incident_month,incident_day_of_week,incident_time,incident_hour,incident_ampm,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative,blurred_address,lat,long
210000049,"01/05/2021, 3:28:00 pm",1/5/2021,January,Tuesday,3:28:00 PM,3:00 PM,pm,"01/14/2021, 5:24:51 am",PALO ALTO,CA,94306,700 Block KENDALL AV,RMS: ACCIDENT PROPERTY DAMAGE,Traffic,ACCIDENT PROPERTY DAMAGE</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-05 08:28:00,750 KENDALL AV,37.41459,-122.1358
210000294,"01/29/2021, 1:30:00 am",1/29/2021,January,Friday,1:30:00 AM,1:00 AM,am,"02/02/2021, 3:40:44 am",PALO ALTO,CA,94306,400 Block FERNE AV,RMS: BURGLARY/RESIDENTIAL,Breaking & Entering,BURGLARY/RESIDENTIAL</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-29 14:37:00,450 FERNE AV,37.414825,-122.10646
210000260,"01/27/2021, 5:04:00 pm",1/27/2021,January,Wednesday,5:04:00 PM,5:00 PM,pm,"01/29/2021, 3:07:03 am",PALO ALTO,CA,94306,400 Block FERNE AV,RMS: VEHICLE/STORED,Traffic,VEHICLE/STORED</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-27 10:04:00,450 FERNE AV,37.414825,-122.10646
210000511,"02/20/2021, 3:00:00 am",2/20/2021,February,Saturday,3:00:00 AM,3:00 AM,am,"03/10/2021, 1:20:09 am",PALO ALTO,CA,94306,3800 Block MAGNOLIA DR,RMS: SUSPICIOUS CIRCUMSTANCE/MISC,Proactive Policing,SUSPICIOUS CIRCUMSTANCE/MISC</br><b>Disposition: </b>REPORT MADEReport Date: 2021-02-20 10:35:00,3850 MAGNOLIA DR,37.41496,-122.13197
210000763,"03/17/2021, 3:30:00 pm",3/17/2021,March,Wednesday,3:30:00 PM,3:00 PM,pm,"03/19/2021, 1:48:04 am",PALO ALTO,CA,94306,300 Block PARKSIDE DR,RMS: IDENTITY THEFT/MISC.,Proactive Policing,IDENTITY THEFT/MISC.</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-17 09:38:00,350 PARKSIDE DR,37.414978,-122.111435
218000103,"01/21/2021, 4:15:00 pm",1/21/2021,January,Thursday,4:15:00 PM,4:00 PM,pm,"02/12/2021, 3:17:22 am",PALO ALTO,CA,94306,700 Block MATADERO AV,RMS: THEFT GRAND/AUTO ACCESSORY,Theft from Vehicle,THEFT GRAND/AUTO ACCESSORY</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-11 09:32:00,750 MATADERO AV,37.415157,-122.13796
218000179,"02/04/2021, 1:00:00 am",2/4/2021,February,Thursday,1:00:00 AM,1:00 AM,am,"03/18/2021, 12:06:51 am",PALO ALTO,CA,94306,4000 Block EL CAMINO REAL,RMS: THEFT GRAND/MISC,Theft,THEFT GRAND/MISC</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-10 14:57:00,4050 EL CAMINO REAL,37.415344,-122.12776
210000383,"02/07/2021, 3:08:00 pm",2/7/2021,February,Sunday,3:08:00 PM,3:00 PM,pm,"02/09/2021, 4:07:47 am",PALO ALTO,CA,94306,4100 Block BYRON ST,RMS: FOUND PROPERTY/MISC,Property Crime,FOUND PROPERTY/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-07 08:10:00,4150 BYRON ST,37.415607,-122.104294
218000167,"03/08/2021, 2:10:00 pm",3/8/2021,March,Monday,2:10:00 PM,2:00 PM,pm,"03/10/2021, 1:20:27 am",PALO ALTO,CA,94304,1600 Block AMHERST WAY,RMS: THEFT GRAND/BIKE/BIKE PARTS,Theft,THEFT GRAND/BIKE/BIKE PARTS</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-08 14:35:00,1650 AMHERST WAY,37.415657,-122.15102
210000814,"03/21/2021, 8:54:00 pm",3/21/2021,March,Sunday,8:54:00 PM,8:00 PM,pm,"03/23/2021, 9:46:53 am",PALO ALTO,CA,94306,3900 Block EL CAMINO REAL,RMS: WARRANT/OTHER AGENCY,Proactive Policing,WARRANT/OTHER AGENCY</br><b>Disposition: </b>ARREST/BOOKEDReport Date: 2021-03-21 13:54:00,3950 EL CAMINO REAL,37.416245,-122.12918
210000767,"03/17/2021, 6:47:00 pm",3/17/2021,March,Wednesday,6:47:00 PM,6:00 PM,pm,"03/19/2021, 1:48:05 am",PALO ALTO,CA,94306,3900 Block EL CAMINO REAL,RMS: MISSING ADULT/LOCATE,Other,MISSING ADULT/LOCATE</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-17 11:47:00,3950 EL CAMINO REAL,37.416245,-122.12918
210000418,"02/10/2021, 7:00:00 am",2/10/2021,February,Wednesday,7:00:00 AM,7:00 AM,am,"03/10/2021, 1:20:08 am",PALO ALTO,CA,94306,3900 Block EL CAMINO REAL,RMS: N&D/POSSESSION,Quality of Life,N&D/POSSESSION</br><b>Disposition: </b>MISD. CITATIONReport Date: 2021-02-10 00:20:00,3950 EL CAMINO REAL,37.416245,-122.12918
210000594,"02/28/2021, 10:45:00 am",2/28/2021,February,Sunday,10:45:00 AM,1:00 AM,am,"03/04/2021, 3:49:36 am",PALO ALTO,CA,94306,3900 Block EL CAMINO REAL,RMS: DOMESTIC VIOLENCE/V COURT ORDE,Other,DOMESTIC VIOLENCE/V COURT ORDE</br><b>Disposition: </b>ARREST/BOOKEDReport Date: 2021-02-28 03:54:00,3950 EL CAMINO REAL,37.416245,-122.12918
210000577,"02/26/2021, 5:57:00 pm",2/26/2021,February,Friday,5:57:00 PM,5:00 PM,pm,"03/03/2021, 3:37:27 am",PALO ALTO,CA,94306,3900 Block EL CAMINO REAL,RMS: PENAL CODE/MISC,Other,PENAL CODE/MISC</br><b>Disposition: </b>ARREST/BOOKEDReport Date: 2021-02-26 10:57:00,3950 EL CAMINO REAL,37.416245,-122.12918
210000567,"02/25/2021, 4:45:00 pm",2/25/2021,February,Thursday,4:45:00 PM,4:00 PM,pm,"02/27/2021, 4:36:27 am",PALO ALTO,CA,94306,3900 Block EL CAMINO REAL,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-25 09:55:00,3950 EL CAMINO REAL,37.416245,-122.12918
210000525,"02/22/2021, 7:09:00 am",2/22/2021,February,Monday,7:09:00 AM,7:00 AM,am,"02/26/2021, 3:34:47 am",PALO ALTO,CA,94306,3900 Block EL CAMINO REAL,RMS: DRUNK IN PUBLIC/SOBER CENTER,Other,DRUNK IN PUBLIC/SOBER CENTER</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-22 00:10:00,3950 EL CAMINO REAL,37.416245,-122.12918
210000438,"02/05/2021, 3:00:00 am",2/5/2021,February,Friday,3:00:00 AM,3:00 AM,am,"02/23/2021, 4:29:54 am",PALO ALTO,CA,94306,3900 Block EL CAMINO REAL,RMS: DOMESTIC VIOLENCE/BATTERY,Other,DOMESTIC VIOLENCE/BATTERY</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-11 13:35:00,3950 EL CAMINO REAL,37.416245,-122.12918
210000163,"01/17/2021, 5:30:00 am",1/17/2021,January,Sunday,5:30:00 AM,5:00 AM,am,"01/22/2021, 5:04:05 am",PALO ALTO,CA,94306,3900 Block EL CAMINO REAL,RMS: SEX CRIME/MISC,Sexual Offense,SEX CRIME/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-17 00:06:00,3950 EL CAMINO REAL,37.416245,-122.12918
210000033,"01/04/2021, 3:18:00 pm",1/4/2021,January,Monday,3:18:00 PM,3:00 PM,pm,"01/06/2021, 5:47:04 am",PALO ALTO,CA,94306,3900 Block EL CAMINO REAL,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-04 08:18:00,3950 EL CAMINO REAL,37.416245,-122.12918
210000623,"03/02/2021, 8:00:00 am",3/2/2021,March,Tuesday,8:00:00 AM,8:00 AM,am,"03/05/2021, 12:13:19 am",PALO ALTO,CA,94306,200 Block DAVENPORT WAY,RMS: SUSPICIOUS CIRCUMSTANCE/MISC,Proactive Policing,SUSPICIOUS CIRCUMSTANCE/MISC</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-02 16:27:00,250 DAVENPORT WAY,37.41628,-122.12313
218000150,"02/25/2021, 2:00:00 pm",2/25/2021,February,Thursday,2:00:00 PM,2:00 PM,pm,"03/03/2021, 12:31:48 pm",PALO ALTO,CA,94306,3900 Block DUNCAN PL,RMS: THEFT GRAND/MISC,Theft,THEFT GRAND/MISC</br><b>Disposition: </b>REPORT MADEReport Date: 2021-02-28 21:23:00,3950 DUNCAN PL,37.41657,-122.11295
218000203,"03/19/2021, 11:45:00 pm",3/19/2021,March,Friday,11:45:00 PM,1:00 PM,pm,"03/25/2021, 8:36:07 am",PALO ALTO,CA,94306,2300 Block AMHERST ST,RMS: THEFT PETTY/FROM AUTO,Theft from Vehicle,THEFT PETTY/FROM AUTO</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-20 15:54:00,2350 AMHERST ST,37.41663,-122.1536
210000824,"03/22/2021, 5:30:00 am",3/22/2021,March,Monday,5:30:00 AM,5:00 AM,am,"03/26/2021, 1:36:17 am",PALO ALTO,CA,94303,600 Block KEATS CT,RMS: CREDIT CARDS/FRAUDULENT USE,Property Crime,CREDIT CARDS/FRAUDULENT USE</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-22 10:56:00,650 KEATS CT,37.416763,-122.10534
210000718,"03/13/2021, 6:28:00 pm",3/13/2021,March,Saturday,6:28:00 PM,6:00 PM,pm,"03/16/2021, 1:17:25 am",PALO ALTO,CA,94306,EL CAMINO REAL & VENTURA AV,RMS: WARRANT/OTHER AGENCY,Proactive Policing,WARRANT/OTHER AGENCY</br><b>Disposition: </b>MISD. CITATIONReport Date: 2021-03-13 11:28:00,EL CAMINO REAL & VENTURA AV,37.416893,-122.13003
210000146,"01/15/2021, 3:23:00 am",1/15/2021,January,Friday,3:23:00 AM,3:00 AM,am,"01/20/2021, 5:57:36 am",PALO ALTO,CA,94306,EL CAMINO REAL & VENTURA AV,RMS: N&D/PARAPHERNALIA,Quality of Life,N&D/PARAPHERNALIA</br><b>Disposition: </b>ARREST/BOOKED<br /><b>Report Date: </b>2021-01-14 20:23:00,EL CAMINO REAL & VENTURA AV,37.416893,-122.13003
210000051,"01/05/2021, 6:00:00 pm",1/5/2021,January,Tuesday,6:00:00 PM,6:00 PM,pm,"01/07/2021, 5:36:46 am",PALO ALTO,CA,94306,4000 Block SECOND ST,RMS: VEHICLE/STORED,Traffic,VEHICLE/STORED</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-05 11:00:00,4050 SECOND ST,37.417015,-122.12508
210000506,"02/20/2021, 6:40:00 am",2/20/2021,February,Saturday,6:40:00 AM,6:00 AM,am,"02/23/2021, 4:30:13 am",PALO ALTO,CA,94306,300 Block MACLANE ST,RMS: WARRANT/OTHER AGENCY,Proactive Policing,WARRANT/OTHER AGENCY</br><b>Disposition: </b>MISD. CITATION<br /><b>Report Date: </b>2021-02-19 23:40:00,350 MACLANE ST,37.417213,-122.12619
210000334,"02/01/2021, 8:15:00 pm",2/1/2021,February,Monday,8:15:00 PM,8:00 PM,pm,"02/05/2021, 3:08:45 am",PALO ALTO,CA,94306,3800 Block EL CAMINO REAL,RMS: BATTERY/SIMPLE,Assault,BATTERY/SIMPLE</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-01 14:03:00,3850 EL CAMINO REAL,37.41725,-122.1311
210000346,"02/03/2021, 12:47:00 am",2/3/2021,February,Wednesday,12:47:00 AM,1:00 AM,am,"02/04/2021, 4:29:02 am",PALO ALTO,CA,94306,3800 Block EL CAMINO REAL,RMS: ROBBERY/STRONG ARM,Robbery,ROBBERY/STRONG ARM</br><b>Disposition: </b>ARREST/BOOKED<br /><b>Report Date: </b>2021-02-02 17:47:00,3850 EL CAMINO REAL,37.41725,-122.1311
210000323,"01/31/2021, 10:49:00 pm",1/31/2021,January,Sunday,10:49:00 PM,1:00 PM,pm,"02/02/2021, 3:40:47 am",PALO ALTO,CA,94306,3800 Block EL CAMINO REAL,RMS: DRUNK IN PUBLIC ADULT/MISC,Quality of Life,DRUNK IN PUBLIC ADULT/MISC</br><b>Disposition: </b>ARREST/BOOKED<br /><b>Report Date: </b>2021-01-31 15:49:00,3850 EL CAMINO REAL,37.41725,-122.1311
210000036,"01/04/2021, 7:30:00 pm",1/4/2021,January,Monday,7:30:00 PM,7:00 PM,pm,"01/12/2021, 5:21:06 am",PALO ALTO,CA,94306,3800 Block EL CAMINO REAL,RMS: ACCIDENT MINOR INJURY,Traffic,ACCIDENT MINOR INJURY</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-04 12:30:00,3850 EL CAMINO REAL,37.41725,-122.1311
210000046,"01/05/2021, 5:51:00 am",1/5/2021,January,Tuesday,5:51:00 AM,5:00 AM,am,"01/06/2021, 5:47:05 am",PALO ALTO,CA,94306,3800 Block EL CAMINO REAL,RMS: VEHICLE/TAMPERING,Property Crime,VEHICLE/TAMPERING</br><b>Disposition: </b>MISD. CITATION<br /><b>Report Date: </b>2021-01-04 22:51:00,3850 EL CAMINO REAL,37.41725,-122.1311
210000666,"03/07/2021, 6:20:00 pm",3/7/2021,March,Sunday,6:20:00 PM,6:00 PM,pm,"03/10/2021, 1:20:19 am",PALO ALTO,CA,94306,500 Block KENDALL AV,RMS: PENAL CODE/TRESPASS,Property Crime,PENAL CODE/TRESPASS</br><b>Disposition: </b>ARREST/BOOKEDReport Date: 2021-03-07 11:20:00,550 KENDALL AV,37.417465,-122.13379
210000371,"02/04/2021, 10:00:00 pm",2/4/2021,February,Thursday,10:00:00 PM,1:00 PM,pm,"02/09/2021, 4:07:46 am",PALO ALTO,CA,94306,3700 Block REDWOOD CIR,RMS: BURGLARY/RESIDENTIAL,Breaking & Entering,BURGLARY/RESIDENTIAL</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-05 13:43:00,3750 REDWOOD CIR,37.418003,-122.11859
210000621,"03/03/2021, 1:05:00 am",3/3/2021,March,Wednesday,1:05:00 AM,1:00 AM,am,"03/04/2021, 3:49:39 am",PALO ALTO,CA,94306,2000 Block AMHERST ST,RMS: SUSPICIOUS CIRCUMSTANCE/MISC,Proactive Policing,SUSPICIOUS CIRCUMSTANCE/MISC</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-02 18:09:00,2050 AMHERST ST,37.418076,-122.156364
210000570,"01/28/2021, 7:01:00 am",1/28/2021,January,Thursday,7:01:00 AM,7:00 AM,am,"03/03/2021, 3:37:25 am",PALO ALTO,CA,94303,4000 Block MIDDLEFIELD RD,RMS: THEFT GRAND/MISC,Theft,THEFT GRAND/MISC</br><b>Disposition: </b>REPORT MADEReport Date: 2021-02-25 13:00:00,4050 MIDDLEFIELD RD,37.418278,-122.10747
210000535,"02/23/2021, 4:16:00 am",2/23/2021,February,Tuesday,4:16:00 AM,4:00 AM,am,"02/26/2021, 3:34:49 am",PALO ALTO,CA,94303,4000 Block MIDDLEFIELD RD,RMS: TRAFFIC/STOLEN/LOST PLATE,Traffic,TRAFFIC/STOLEN/LOST PLATE</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-22 21:16:00,4050 MIDDLEFIELD RD,37.418278,-122.10747
210000412,"02/09/2021, 7:50:00 pm",2/9/2021,February,Tuesday,7:50:00 PM,7:00 PM,pm,"02/11/2021, 4:27:02 am",PALO ALTO,CA,94303,4000 Block MIDDLEFIELD RD,RMS: CASUALTY/FALL,Emergency,CASUALTY/FALL</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-09 12:55:00,4050 MIDDLEFIELD RD,37.418278,-122.10747
218000004,"01/02/2021, 7:00:00 am",1/2/2021,January,Saturday,7:00:00 AM,7:00 AM,am,"01/06/2021, 5:47:06 am",PALO ALTO,CA,94306,3600 Block EL CAMINO REAL,RMS: BURGLARY/AUTO,Theft from Vehicle,BURGLARY/AUTO</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-02 10:40:00,3650 EL CAMINO REAL,37.418312,-122.13312
210000168,"01/17/2021, 9:56:00 pm",1/17/2021,January,Sunday,9:56:00 PM,9:00 PM,pm,"01/20/2021, 5:57:40 am",PALO ALTO,CA,94306,3500 Block EMERSON ST,RMS: TRAFFIC/STOLEN/LOST PLATE,Traffic,TRAFFIC/STOLEN/LOST PLATE</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-17 14:56:00,3550 EMERSON ST,37.418797,-122.12292
210000364,"02/05/2021, 4:00:00 am",2/5/2021,February,Friday,4:00:00 AM,4:00 AM,am,"02/11/2021, 4:28:42 am",PALO ALTO,CA,94306,300 Block CURTNER AV,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-04 21:00:00,350 CURTNER AV,37.418934,-122.13049
210000144,"01/14/2021, 9:16:00 pm",1/14/2021,January,Thursday,9:16:00 PM,9:00 PM,pm,"01/16/2021, 5:46:26 am",PALO ALTO,CA,94306,300 Block CURTNER AV,RMS: VEHICLE/IMPOUNDED,Traffic,VEHICLE/IMPOUNDED</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-14 14:16:00,350 CURTNER AV,37.418934,-122.13049
210000109,"01/11/2021, 12:00:00 am",1/11/2021,January,Monday,12:00:00 AM,1:00 AM,am,"01/13/2021, 5:15:04 am",PALO ALTO,CA,94306,300 Block CURTNER AV,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>INACTIVE<br /><b>Report Date: </b>2021-01-10 18:00:00,350 CURTNER AV,37.418934,-122.13049
210000067,"01/07/2021, 12:45:00 am",1/7/2021,January,Thursday,12:45:00 AM,1:00 AM,am,"01/12/2021, 5:19:59 am",PALO ALTO,CA,94306,3400 Block ALMA ST,RMS: BATTERY/SIMPLE,Assault,BATTERY/SIMPLE</br><b>Disposition: </b> ARREST/CITE-ADULT-FSD<br /><b>Report Date: </b>2021-01-06 17:55:00,3450 ALMA ST,37.418995,-122.125175
210000669,"03/07/2021, 10:30:00 am",3/7/2021,March,Sunday,10:30:00 AM,1:00 AM,am,"03/17/2021, 1:37:56 am",PALO ALTO,CA,94306,200 Block VENTURA AV,RMS: THEFT PETTY/BIKE/BIKE PARTS,Theft,THEFT PETTY/BIKE/BIKE PARTS</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-07 17:00:00,250 VENTURA AV,37.419014,-122.128235
210000747,"03/16/2021, 4:00:00 am",3/16/2021,March,Tuesday,4:00:00 AM,4:00 AM,am,"03/19/2021, 1:47:55 am",PALO ALTO,CA,94303,3900 Block MIDDLEFIELD RD,RMS: ROBBERY/ARMED,Robbery,ROBBERY/ARMED</br><b>Disposition: </b>ARREST/BOOKEDReport Date: 2021-03-15 21:10:00,3950 MIDDLEFIELD RD,37.41927,-122.109375
210000855,"03/25/2021, 7:50:00 am",3/25/2021,March,Thursday,7:50:00 AM,7:00 AM,am,"03/26/2021, 1:36:22 am",PALO ALTO,CA,94306,3400 Block EL CAMINO REAL,RMS: N&D/UNDER INFLUENCE,Quality of Life,N&D/UNDER INFLUENCE</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-25 00:59:00,3450 EL CAMINO REAL,37.41933,-122.13508
210000610,"03/02/2021, 9:00:00 am",3/2/2021,March,Tuesday,9:00:00 AM,9:00 AM,am,"03/05/2021, 12:12:45 am",PALO ALTO,CA,94306,3400 Block EL CAMINO REAL,RMS: DOMESTIC VIOLENCE/BATTERY,Other,DOMESTIC VIOLENCE/BATTERY</br><b>Disposition: </b>ARREST/BOOKEDReport Date: 2021-03-02 03:30:00,3450 EL CAMINO REAL,37.41933,-122.13508
210000612,"03/02/2021, 9:00:00 am",3/2/2021,March,Tuesday,9:00:00 AM,9:00 AM,am,"03/04/2021, 3:49:38 am",PALO ALTO,CA,94306,3400 Block EL CAMINO REAL,RMS: DOMESTIC VIOLENCE/BATTERY,Other,DOMESTIC VIOLENCE/BATTERY</br><b>Disposition: </b>ARREST/BOOKEDReport Date: 2021-03-02 03:30:00,3450 EL CAMINO REAL,37.41933,-122.13508
210000489,"02/18/2021, 2:01:00 am",2/18/2021,February,Thursday,2:01:00 AM,2:00 AM,am,"02/20/2021, 4:08:56 am",PALO ALTO,CA,94306,3400 Block EL CAMINO REAL,RMS: DOMESTIC VIOLENCE/BATTERY,Other,DOMESTIC VIOLENCE/BATTERY</br><b>Disposition: </b>ARREST/BOOKED<br /><b>Report Date: </b>2021-02-17 19:01:00,3450 EL CAMINO REAL,37.41933,-122.13508
210000617,"03/02/2021, 7:00:00 am",3/2/2021,March,Tuesday,7:00:00 AM,7:00 AM,am,"03/06/2021, 12:35:43 am",PALO ALTO,CA,94306,2100 Block DARTMOUTH ST,RMS: IDENTITY THEFT/MISC.,Proactive Policing,IDENTITY THEFT/MISC.</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-02 14:05:00,2150 DARTMOUTH ST,37.41964,-122.153534
210000765,"03/17/2021, 6:06:00 pm",3/17/2021,March,Wednesday,6:06:00 PM,6:00 PM,pm,"03/20/2021, 1:28:54 am",PALO ALTO,CA,94303,700 Block MONTROSE AV,RMS: PENAL CODE/POSSESS BURG TOOLS,Property Crime,PENAL CODE/POSSESS BURG TOOLS</br><b>Disposition: </b>MISD. CITATIONReport Date: 2021-03-17 11:06:00,750 MONTROSE AV,37.41965,-122.10514
210000289,"01/29/2021, 9:59:00 am",1/29/2021,January,Friday,9:59:00 AM,9:00 AM,am,"02/02/2021, 3:40:43 am",PALO ALTO,CA,94303,700 Block MONTROSE AV,RMS: VEHICLE/STOLEN,Theft of Vehicle,VEHICLE/STOLEN</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-29 10:15:00,750 MONTROSE AV,37.41965,-122.10514
210000516,"02/20/2021, 10:00:00 pm",2/20/2021,February,Saturday,10:00:00 PM,1:00 PM,pm,"02/23/2021, 4:30:13 am",PALO ALTO,CA,94306,3300 Block ALMA ST,RMS: UNATTENDED DEATH/MISC,Other,UNATTENDED DEATH/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-20 19:00:00,3350 ALMA ST,37.419746,-122.12636
210000208,"01/22/2021, 4:00:00 am",1/22/2021,January,Friday,4:00:00 AM,4:00 AM,am,"01/26/2021, 5:24:24 am",PALO ALTO,CA,94306,3300 Block ALMA ST,RMS: VEHICLE/STOLEN,Theft of Vehicle,VEHICLE/STOLEN</br><b>Disposition: </b>INACTIVE<br /><b>Report Date: </b>2021-01-22 11:30:00,3350 ALMA ST,37.419746,-122.12636
210000187,"01/19/2021, 3:30:00 pm",1/19/2021,January,Tuesday,3:30:00 PM,3:00 PM,pm,"01/22/2021, 5:04:13 am",PALO ALTO,CA,94306,200 Block CURTNER AV,RMS: FAMILY VIOLENCE/MISC,Other,FAMILY VIOLENCE/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-19 20:01:00,250 CURTNER AV,37.419895,-122.12968
210000575,"02/26/2021, 4:15:00 am",2/26/2021,February,Friday,4:15:00 AM,4:00 AM,am,"02/27/2021, 4:36:28 am",PALO ALTO,CA,94306,3600 Block SOUTH CT,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-26 00:40:00,3650 SOUTH CT,37.420124,-122.11905
218000148,"02/28/2021, 7:15:00 am",2/28/2021,February,Sunday,7:15:00 AM,7:00 AM,am,"03/03/2021, 12:31:47 pm",PALO ALTO,CA,94306,HANOVER ST & COLLEGE AV,RMS: LOST PROPERTY/MISC,Property Crime,LOST PROPERTY/MISC</br><b>Disposition: </b>REPORT MADEReport Date: 2021-02-28 13:19:00,HANOVER ST & COLLEGE AV,37.42018,-122.1526
210000630,"03/04/2021, 3:32:00 am",3/4/2021,March,Thursday,3:32:00 AM,3:00 AM,am,"03/06/2021, 12:35:07 am",PALO ALTO,CA,94306,3400 Block RAMONA ST,RMS: N&D/MISC,Quality of Life,N&D/MISC</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-03 20:32:00,3450 RAMONA ST,37.420494,-122.123886
210000583,"02/26/2021, 10:34:00 pm",2/26/2021,February,Friday,10:34:00 PM,1:00 PM,pm,"03/03/2021, 3:37:28 am",PALO ALTO,CA,94306,1200 Block COLLEGE AV,RMS: CASUALTY/FALL,Emergency,CASUALTY/FALL</br><b>Disposition: </b>REPORT MADEReport Date: 2021-02-26 15:34:00,1250 COLLEGE AV,37.420536,-122.15232
210000826,"03/22/2021, 3:00:00 am",3/22/2021,March,Monday,3:00:00 AM,3:00 AM,am,"03/24/2021, 1:36:35 am",PALO ALTO,CA,94306,300 Block MARGARITA AV,RMS: VEHICLE/STOLEN,Theft of Vehicle,VEHICLE/STOLEN</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-22 13:43:00,350 MARGARITA AV,37.42059,-122.13344
210000891,"03/28/2021, 2:30:00 am",3/28/2021,March,Sunday,2:30:00 AM,2:00 AM,am,"03/30/2021, 1:06:17 am",PALO ALTO,CA,94306,3700 Block PARK BLVD,RMS: SUSPICIOUS CIRCUMSTANCE/MISC,Proactive Policing,SUSPICIOUS CIRCUMSTANCE/MISC</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-28 12:22:00,3750 PARK BLVD,37.42089,-122.12967
210000328,"02/01/2021, 3:00:00 am",2/1/2021,February,Monday,3:00:00 AM,3:00 AM,am,"02/03/2021, 3:27:34 am",PALO ALTO,CA,94306,2000 Block HANOVER ST,RMS: THEFT GRAND/AUTO ACCESSORY,Theft from Vehicle,THEFT GRAND/AUTO ACCESSORY</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-01 09:00:00,2050 HANOVER ST,37.420918,-122.15403
210000152,"01/10/2021, 7:00:00 pm",1/10/2021,January,Sunday,7:00:00 PM,7:00 PM,pm,"01/20/2021, 5:57:37 am",PALO ALTO,CA,94306,100 Block EL VERANO AV,RMS: THEFT GRAND/AUTO ACCESSORY,Theft from Vehicle,THEFT GRAND/AUTO ACCESSORY</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-15 17:27:00,150 EL VERANO AV,37.420998,-122.12728
210000863,"03/26/2021, 5:37:00 am",3/26/2021,March,Friday,5:37:00 AM,5:00 AM,am,"03/27/2021, 1:11:34 am",PALO ALTO,CA,94306,3300 Block EMERSON ST,RMS: N&D/PARAPHERNALIA,Quality of Life,N&D/PARAPHERNALIA</br><b>Disposition: </b>MISD. CITATIONReport Date: 2021-03-25 22:37:00,3350 EMERSON ST,37.421036,-122.1265
210000735,"03/13/2021, 7:00:00 am",3/13/2021,March,Saturday,7:00:00 AM,7:00 AM,am,"03/17/2021, 1:38:20 am",PALO ALTO,CA,94306,200 Block MATADERO AV,RMS: VANDALISM/MISD GRAFFITI,Property Crime,VANDALISM/MISD GRAFFITI</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-14 14:34:00,250 MATADERO AV,37.42122,-122.13169
